name,name_simbadable,ref_discovery,ra_j2000_formula,dec_j2000_formula,source_j2000_formula,glon_j2000,glat_j2000,literature_flag,ref_literature_flag,exoplanet,multiplesystem_unresolved_in_this_table,multiplesystem_resolved_in_this_table,has_higher_mass_companion,sep_companion,youth_evidence,age_category,age_category_justification,age_singlevalue_gyr_formula,age_distribution_gyr_formula,designation_P1_formula,ra_j2000_P1,dec_j2000_P1,ra_epoch_P1,dec_epoch_P1,epoch_mjd_P1,ref_radec_P1,g_P1,gerr_P1,g_nphot_P1,g_src_P1,ref_g_P1,r_P1,rerr_P1,r_nphot_P1,r_src_P1,ref_r_P1,i_P1,ierr_P1,i_nphot_P1,i_src_P1,ref_i_P1,z_P1,zerr_P1,z_nphot_P1,z_src_P1,ref_z_P1,y_P1,yerr_P1,y_nphot_P1,y_src_P1,ref_y_P1,BP_Gaia,BPerr_Gaia,G_Gaia,Gerr_Gaia,RP_Gaia,RPerr_Gaia,ref_photom_Gaia,designation_2mass,ra_epoch_2mass,dec_epoch_2mass,epoch_2mass,J_2MASS,Jerr_2MASS,ref_J_2MASS,H_2MASS,Herr_2MASS,ref_H_2MASS,Ks_2MASS,Kserr_2MASS,ref_Ks_2MASS,Cflg_2MASS,designation_MKO,Y_MKO,Yerr_MKO,ref_Y_MKO,J_MKO,Jerr_MKO,ref_J_MKO,H_MKO,Herr_MKO,ref_H_MKO,K_MKO,Kerr_MKO,ref_K_MKO,Lp_MKO,Lperr_MKO,ref_Lp_MKO,Mp_MKO,Mperr_MKO,ref_Mp_MKO,designation_WISE,ra_j2000_WISE,dec_j2000_WISE,ra_epoch_WISE,dec_epoch_WISE,ref_astrom_WISE,W1,W1err,chi2_W1,ref_W1,W2,W2err,chi2_W2,ref_W2,W3,W3err,chi2_W3,ref_W3,W4,W4err,chi2_W4,ref_W4,flag_WISE,nb_AllWISE,neigh_AllWISE,ch1,ch1err,ch2,ch2err,ref_Spitzer,plx_formula,plxerr_formula,ref_plx_formula,pmra_formula,pmraerr_formula,pmdec_formula,pmdecerr_formula,ref_pm_formula,rv_formula,rverr_formula,ref_rv_formula,plx_lit,plxerr_lit,ref_plx_lit,pmra_lit,pmraerr_lit,pmdec_lit,pmdecerr_lit,pm_lit,pmerr_lit,angle_lit,angleerr_lit,ref_pm_lit,rv_lit,rverr_lit,ref_rv_lit,plx_UKIRT,plxerr_UKIRT,pmra_UKIRT,pmraerr_UKIRT,pmdec_UKIRT,pmdecerr_UKIRT,ref_plx_UKIRT,astrom_Gaia,ra_j2000_Gaia,dec_J2000_Gaia,ra_epoch_Gaia,dec_epoch_Gaia,plx_Gaia,plxerr_Gaia,pmra_Gaia,pmraerr_Gaia,pmdec_Gaia,pmdecerr_Gaia,RUWE_Gaia,nep_Gaia,rv_Gaia,rverr_Gaia,flags_Gaia,sourceID_Gaia_DR3,sourceID_Gaia_DR2,pmra_P1,pmraerr_P1,pmdec_P1,pmdecerr_P1,ref_pm_P1,pmra_catwise,pmraerr_catwise,pmdec_catwise,pmdecerr_catwise,grav_opt,ref_grav_opt,grav_ir,ref_grav_ir,spt_opt,ref_spt_opt,spt_ir,ref_spt_ir,sptnum_opt_formula,sptnum_ir_formula,sptnum_formula,sptnumabs_formula,dist_plx_formula,disterr_plx_formula,sptnum_photdist_formula,dist_J_2MASS_formula,disterr_J_2MASS_formula,dist_J_MKO_formula,disterr_J_MKO_formula,dist_Ks_2MASS_formula,disterr_Ks_2MASS_formula,dist_K_MKO_formula,disterr_K_MKO_formula,dist_W2_formula,disterr_W2_formula,dist_formula,disterr_formula,dist_formula_source,note,Best21_vollim_sample,Best24_vollim_sample,name_simbad,ra_j2000_simbad,dec_j2000_simbad,ref_radec_j2000_simbad,pmra_simbad,pmraerr_simbad,pmdec_simbad,pmdecerr_simbad,ref_pm_simbad,plx_simbad,plxerr_simbad,ref_plx_simbad,identifiers_simbad,firstref_simbad,pmra_P1_PV34,pmraerr_P1_PV34,pmdec_P1_PV34,pmdecerr_P1_PV34,ref_pm_P1_PV34,banyan_sigma_results,banyan_sigma_max_hypo_young,banyan_sigma_max_prob_young,banyan_sigma_input_params,name_simpleDB,url_simpleDB,ra_20240204_formula,dec_20240204_formula,source_radec_20240204_formula,gucds_shortname
SDSS J144016.20+002638.9,2MASS J14401622+0026390,Hawl02,220.0675,0.4441,PS1,351.8480,52.6575,null,null,N,N,N,N,NaN,N,Field,UCS+BANYAN,2.5,2.5(+4.3/-2),PSO J220.0674+00.4442,220.0675,0.4441,220.0675,0.4442,56131.30,Magn20,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,20.5757,0.0239,15,W,Cham16,19.0887,0.0195,7,C,Cham16,18.0694,0.0128,8,C,Cham16,21.5260,0.3644,20.9948,0.0188,19.6639,0.0976,Gaia23,2MASS J14401622+0026390,220.067588,0.444174,2000-04-06,16.069,0.114,Cutr03,15.414,0.143,Cutr03,14.815,0.143,Cutr03,000,ULAS J144016.20+002639.2,17.288,0.019,WFAU19,16.008,0.008,WFAU19,15.287,0.008,WFAU19,14.739,0.009,WFAU19,NaN,NaN,null,NaN,NaN,null,CWISE J144016.20+002639.3,220.0675168,0.4441321,220.0675172,0.4442647,Maro21,14.294,0.016,0.798,Maro21,14.062,0.016,1.020,Maro21,12.872,0.518,0.929,Cutr13,9.024,NaN,0.832,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,NaN,NaN,null,-11,6,31,5,Best18,NaN,NaN,null,NaN,NaN,null,-6.00,21.00,4.00,21.00,7.21,21.00,303.69,166.86,Fahe09,287344.00,51.00,Adel08,NaN,NaN,NaN,NaN,NaN,NaN,null,O,220.0674896,0.4442597,220.0674896,0.4442597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,null,3651711938158972672,3651711938158972672,-11.0,6.2,30.9,4.6,Best18,0.1,7.9,31.0,9.1,null,null,null,null,L3,Hawl02,L1,Knap04,13,11,13,13,NaN,NaN,13.0,46.6,7.3,50.2,8.1,49.4,8.4,54.3,7.5,49.6,3.7,50,4,dist_W2_formula,null,N,N,2MASS J14401622+0026390,220.0674927,0.4442597,Gaia21a,-6.000,21.000,4.000,21.000,Fahe09,NaN,NaN,null,2MASS J14401622+0026390|SDSS J144016.19+002638.8|SDSS J144016.20+002638.9|SDSS J144016.19+002638.9|TIC 402338516|ULAS J144016.21+002639.2|WISEA J144016.20+002639.1|WISEP J144016.21+002639.5|WISE J144016.21+002639.1|Gaia DR2 3651711938158972672|Gaia DR3 3651711938158972672,Hawl02,-11.26,6.93,37.35,7.55,Magn20,FIELD (99.9%),USCO,0.000,pm+phot-plx,SDSS J144016.20+002638.9,https://simple-bd-archive.org/solo_result/SDSS%20J144016.20%2B002638.9,220.0675,0.4443,PS1;Best18,J1440+0026
LSPM J1440+1339,LSPM J1440+1339,Cruz07,220.0955,13.6562,Gaia23,10.4717,61.2348,null,null,N,N,N,N,NaN,N,Field,UCS+BANYAN,2.5,2.5(+4.3/-2),PSO J220.0949+13.6551,220.0955,13.6562,220.0950,13.6552,56110.59,Magn20,19.6497,0.0189,7,C,Cham16,18.1978,0.0048,7,C,Cham16,15.7721,0.0044,14,C,Cham16,14.5792,0.0021,7,C,Cham16,13.9421,0.0039,12,C,Cham16,19.2395,0.0545,16.3775,0.0030,14.9070,0.0045,Gaia23,2MASS J14402293+1339230,220.095550,13.656391,1998-05-03,12.395,0.022,Cutr03,11.710,0.020,Cutr03,11.337,0.020,Cutr03,000,ULAS J144022.84+133919.9,13.076,0.002,Lawr12,12.306,0.001,WFAU19,11.760,0.001,Lawr12,11.348,0.001,Lawr12,NaN,NaN,null,NaN,NaN,null,CWISE J144022.77+133917.8,220.0955026,13.6562496,220.0948722,13.6549179,Maro21,11.112,0.011,0.687,Maro21,10.928,0.008,0.618,Maro21,10.648,0.079,0.871,Cutr13,8.789,NaN,0.925,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,39.13,0.08,Gaia23,-145.08,0.09,-306.07,0.07,Gaia23,-4.079,0.027,Jons20,45.00,1.11,Diet14,-138.36,1.52,-300.81,1.06,331.10,0.90,204.70,0.28,Diet14,227012.00,0.03,Jons20,NaN,NaN,NaN,NaN,NaN,NaN,null,O,220.0955048,13.6562223,220.0948486,13.6548615,39.1300,0.0774,-145.077,0.085,-306.069,0.073,1.055,16,NaN,NaN,null,1179654519224224640,1179654519224224640,-144.9,2.0,-299.9,2.0,Best18,-143.2,3.7,-311.3,3.9,null,null,null,null,M8,Schm07,null,null,8,NaN,8,8,25.56,0.05,8.0,19.1,3.3,17.8,2.6,20.2,3.5,18.7,2.5,19.2,1.8,25.56,0.05,dist_plx_formula,null,N,N,LSPM J1440+1339,220.0955083,13.6562219,Gaia21a,-145.077,0.085,-306.069,0.073,Gaia21a,39.1300,0.0774,Gaia21a,LSPM J1440+1339|AP J14402293+1339230|2MASS J14402293+1339230|2MASSI J1440229+133923|2MUCD 11230|SDSS J144022.86+133920.8|TIC 119612785|USNO-B1.0 1036-00224951|WISEA J144022.81+133919.2|Gaia DR2 1179654519224224640|Gaia DR3 1179654519224224640,Lepi05a,-145.41,2.92,-298.74,3.50,Magn20,FIELD (99.9%),LCC,0.000,pm+trig-plx+rv,2MASS J14402293+1339230,https://simple-bd-archive.org/solo_result/2MASS%20J14402293%2B1339230,220.0945,13.6542,Gaia23,J1440+1339
DENIS-P J144137.2-094558,DENIS J144137.2-094558,Mart99e,220.4048,-9.7665,Gaia23,342.6084,44.4525,null,null,N+N,Y: Bouy03,N,G 124-62A,44,N,DENIS-P J144137.2-094558,system_age,0.65,0.5-0.8,PSO J220.4040-09.7664,220.4048,-9.7664,220.4041,-9.7665,55974.64,Magn20,NaN,NaN,NaN,null,null,20.7956,0.0285,8,C,Cham16,18.4103,0.0034,14,C,Cham16,16.9862,0.0047,11,C,Cham16,16.0125,0.0045,11,C,Cham16,21.5585,0.2381,19.2241,0.0267,17.3026,0.0134,Gaia23,2MASS J14413716-0945590,220.404861,-9.766390,1999-03-14,14.020,0.029,Cutr03,13.190,0.030,Cutr03,12.661,0.030,Cutr03,000,null,15.038,0.058,Best21,13.940,0.030,Fahe12,13.220,0.030,Fahe12,12.620,0.030,Fahe12,NaN,NaN,null,NaN,NaN,null,CWISE J144136.94-094559.2,220.4048598,-9.7663887,220.4038992,-9.7664725,Maro21,12.342,0.013,0.688,Maro21,12.115,0.009,0.883,Maro21,12.110,0.338,0.984,Cutr13,9.158,NaN,0.927,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,32.5,1.3,Gaia23,-209.9,1.3,-20.2,1.2,Gaia23,-30,4,Gaia21a,30.66,0.71,Wein16,-198.91,0.80,-19.60,1.01,199.87,0.80,264.37,0.29,Wein16,95742.00,3.53,Gaia21a,NaN,NaN,NaN,NaN,NaN,NaN,null,O,220.4048157,-9.7664528,220.4038696,-9.7665424,32.5052,1.3256,-209.878,1.338,-20.200,1.239,4.230,13,NaN,NaN,null,6326753222355787648,6326753222355601408,-207.7,1.8,-22.9,1.8,Best18,-221.3,4.6,-19.6,4.6,null,null,FLD-G,Liu_16,L0.5,Kirk08,L1: FLD-G,Liu_16,10.5,11,10.5,10.5,30.8,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.8,1.2,dist_plx_formula,"binary: sep=0.370+/-0.0028"" @ 290.8+/-0.3deg on 5/22/2001 (Bouy03); common proper motion companion to G 124-62A (Seif05a). Target for PARSEC program (Andr11a). Bard14 find near-IR spectral type L0.4",N,N,DENIS J144137.2-094558,220.4048197,-9.7664527,Gaia21a,-209.878,1.338,-20.200,1.239,Gaia21a,32.5052,1.3256,Gaia21a,2MASS J14413716-0945590|** MEL    8|** SEF    1B|DENIS J144137.3-094559|DENIS J1441.6-0945|DENIS J144137.2-094558|2MUCD 20582|NAME DENIS 1441-0945|TIC 23966749|USNO-B1.0 0802-00286694|WDS J14416-0946B|WDS J14416-0946Ba{comma}Bb|WISEA J144137.00-094559.2|HIDDEN NAME G 124-62B|Gaia DR3 6326753222355787648|Gaia DR2 6326753222355601408,Mart99e,-206.34,2.31,-21.87,2.24,Magn20,FIELD (97.5%); CARN (2.5%),CARN,0.025,pm+trig-plx+rv,DENIS-P J144137.2-094558,https://simple-bd-archive.org/solo_result/DENIS-P%20J144137.2-094558,220.4034,-9.7666,Gaia23,J1441-0945
SDSS J144139.88+353809.5,2MASS J14413988+3538094,West08,220.4162,35.6360,Gaia23,59.7388,65.0856,null,null,N,N,N,N,NaN,N,Field,UCS+BANYAN,2.5,2.5(+4.3/-2),PSO J220.4161+35.6360,220.4162,35.6360,220.4161,35.6360,56965.04,Magn20,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,19.5143,0.0100,27,C,Cham16,18.0683,0.0082,14,C,Cham16,17.1633,0.0071,12,C,Cham16,21.5395,0.1683,20.0389,0.0051,18.4390,0.0206,Gaia23,2MASS J14413988+3538094,220.416168,35.635948,2000-01-28,15.439,0.055,Cutr03,14.783,0.061,Cutr03,14.186,0.064,Cutr03,000,null,NaN,NaN,null,15.313,0.006,Schn23b,NaN,NaN,null,14.138,0.007,Schn23b,NaN,NaN,null,NaN,NaN,null,CWISE J144139.87+353809.7,220.4162313,35.6360211,220.4161313,35.6360425,Maro21,13.840,0.014,0.635,Maro21,13.587,0.011,0.877,Maro21,12.793,0.402,1.040,Cutr13,9.055,NaN,0.959,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,10.4,0.5,Gaia23,-17.3,0.4,9,0.5,Gaia23,NaN,NaN,null,NaN,NaN,null,36.80,21.00,52.80,32.20,64.36,26.75,34.88,28.40,Schm10b,95636.00,45.00,Abaz09,NaN,NaN,NaN,NaN,NaN,NaN,null,O,220.4162292,35.6359901,220.4161377,35.6360283,10.4353,0.4765,-17.338,0.373,9.036,0.492,1.216,30,NaN,NaN,null,1293984207888144256,1293984207888144256,-10.5,1.5,14.8,3.1,Magn20,-19.0,5.5,5.0,6.7,null,null,null,null,L0,Schm10b,null,null,10,NaN,10,10,96,5,10.0,58.1,10.3,57.4,8.5,57.2,9.9,56.9,7.6,54.3,4.0,96,5,dist_plx_formula,null,N,N,2MASS J14413988+3538094,220.4162285,35.6359896,Gaia21a,-17.338,0.373,9.036,0.492,Gaia21a,10.4353,0.4765,Gaia21a,2MASS J14413988+3538094|SDSS J144139.89+353809.5|SDSS J144139.89+353809.6|TIC 357397864|Gaia DR2 1293984207888144256|Gaia DR3 1293984207888144256,West08,-10.47,1.49,14.78,3.14,Magn20,FIELD (99.9%),UCL,0.000,pm+trig-plx,SDSS J144139.88+353809.5,https://simple-bd-archive.org/solo_result/SDSS%20J144139.88%2B353809.5,220.4161,35.6361,Gaia23,J1441+3538
SDSS J143904.71+020526.7,2MASS J14390470+0205268,West08,219.7696,2.0907,PS1,353.3541,54.0691,null,null,N,N,N,N,NaN,N,Field,UCS+BANYAN,2.5,2.5(+4.3/-2),PSO J219.7694+02.0907,219.7696,2.0907,219.7694,2.0908,56024.93,Magn20,NaN,NaN,NaN,null,null,22.8495,0.1671,12,W,Cham16,20.2764,0.0161,22,C,Cham16,18.8523,0.0151,12,C,Cham16,17.9269,0.0117,9,C,Cham16,21.8671,0.5026,20.9019,0.0157,19.5691,0.1705,Gaia23,2MASS J14390470+0205268,219.769608,2.090782,2000-04-06,16.016,0.083,Cutr03,15.170,0.119,Cutr03,14.860,0.119,Cutr03,000,ULAS J143904.67+020526.8,17.052,0.016,Lawr12,16.124,0.009,WFAU19,15.416,0.013,Lawr12,14.845,0.013,Lawr12,NaN,NaN,null,NaN,NaN,null,CWISE J143904.65+020526.7,219.7696442,2.0907287,219.7693886,2.0907586,Maro21,14.569,0.016,0.656,Maro21,14.367,0.019,0.855,Maro21,11.999,NaN,0.817,Cutr13,9.198,NaN,1.020,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,NaN,NaN,null,-45,6,4,5,Best18,7,15,Kima19,NaN,NaN,null,-45.4,5.6,3.8,4.6,45.56,5.59,274.78,5.85,Best18,95498.00,14.86,Kima19,NaN,NaN,NaN,NaN,NaN,NaN,null,O,219.7693634,2.0907614,219.7693634,2.0907614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7,NaN,NaN,null,3655539024603390720,3655539024603390720,-45.4,5.6,3.8,4.6,Best18,-59.7,9.5,7.0,10.8,null,null,null,null,L0,West08,null,null,10,NaN,10,10,NaN,NaN,10.0,75.8,13.6,83.3,12.3,78.0,14.0,78.8,10.5,77.7,5.8,78,6,dist_W2_formula,null,N,N,2MASS J14390470+0205268,219.7693672,2.0907614,Gaia21a,NaN,NaN,NaN,NaN,null,NaN,NaN,null,2MASS J14390470+0205268|SDSS J143904.70+020526.8|SDSS J143904.70+020526.7|SDSS J143904.71+020526.7|TIC 402321405|ULAS J143904.67+020526.8|Gaia DR2 3655539024603390720|Gaia DR3 3655539024603390720,West08,-44.24,5.52,6.91,5.48,Magn20,FIELD (99.8%); ARG (0.2%),ARG,0.002,pm+phot-plx+rv,SDSS J143904.71+020526.7,https://simple-bd-archive.org/solo_result/SDSS%20J143904.71%2B020526.7,219.7693,2.0908,PS1;Best18,J1439+0205
SDSS J131835.71+423950.8,SDSS J131835.71+423950.8,Kima19,199.6488,42.6641,Gaia23,105.0970,73.5111,null,null,N,N,N,N,NaN,N,Field,UCS+BANYAN,2.5,2.5(+4.3/-2),PSO J199.6486+42.6639,199.6489,42.6641,199.6487,42.6640,56985.89,Magn20,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,20.1575,0.0166,27,C,Cham16,18.7158,0.0124,15,C,Cham16,17.7382,0.0064,18,C,Cham16,21.4728,0.1375,20.5989,0.0065,18.9909,0.0400,Gaia23,2MASS J13183571+4239509,199.648827,42.664158,2000-04-04,16.044,0.082,Cutr03,15.147,0.086,Cutr03,14.821,0.108,Cutr03,000,null,NaN,NaN,null,15.926,0.009,Schn23b,NaN,NaN,null,14.768,0.012,Schn23b,NaN,NaN,null,NaN,NaN,null,CWISE J131835.67+423950.2,199.6486816,42.6641464,199.6486359,42.6639595,Maro21,14.503,0.014,0.630,Maro21,14.285,0.016,0.800,Maro21,12.757,NaN,0.949,Cutr13,9.208,NaN,1.040,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,14,0.9,Gaia23,-29.9,0.7,-36.3,0.9,Gaia23,7,12,Kima19,NaN,NaN,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,94549.00,12.12,Kima19,NaN,NaN,NaN,NaN,NaN,NaN,null,O,199.6488495,42.6641426,199.6486664,42.6639786,13.9718,0.9115,-29.941,0.746,-36.277,0.915,1.188,25,NaN,NaN,null,1526219072471793664,1526219072471793664,-31.8,2.0,-30.4,2.3,Magn20,-7.1,8.2,-43.5,9.7,null,null,null,null,L0,Kima19,null,null,10,NaN,10,10,71,5,10.0,76.8,13.7,76.0,11.2,76.6,13.6,76.0,10.2,74.8,5.5,71,5,dist_plx_formula,null,N,N,SDSS J131835.71+423950.8,199.6488459,42.6641414,Gaia21a,-29.941,0.746,-36.277,0.915,Gaia21a,13.9718,0.9115,Gaia21a,SDSS J131835.71+423950.8|Gaia DR2 1526219072471793664|Gaia DR3 1526219072471793664,Kima19,-31.80,1.96,-30.45,2.29,Magn20,FIELD (99.9%),UCL,0.000,pm+trig-plx+rv,null,null,199.6486,42.6639,Gaia23,null
SDSS J164245.38+191002.3,SDSS J164245.38+191002.3,Kima19,250.6891,19.1674,PS1,37.4289,36.6774,null,null,N,N,N,N,NaN,N,Field,UCS+BANYAN,2.5,2.5(+4.3/-2),PSO J250.6892+19.1673,250.6891,19.1674,250.6892,19.1673,55999.76,Magn20,NaN,NaN,NaN,null,null,NaN,NaN,NaN,null,null,20.8523,0.0224,10,C,Cham16,19.4729,0.0225,12,C,Cham16,18.4408,0.0212,16,C,Cham16,NaN,NaN,NaN,NaN,NaN,NaN,null,2MASS J16424538+1910025,250.689118,19.167376,1999-03-21,16.369,0.100,Cutr03,15.616,0.117,Cutr03,15.257,0.164,Cutr03,000,null,NaN,NaN,null,16.486,0.015,Schn23b,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,NaN,NaN,null,CWISE J164245.43+191002.3,250.6891327,19.1674099,250.6892853,19.1673203,Maro21,14.908,0.016,0.661,Maro21,14.769,0.022,0.869,Maro21,12.461,NaN,0.977,Cutr13,9.067,NaN,0.966,Cutr13,0000,1,0,NaN,NaN,NaN,NaN,null,NaN,NaN,null,36,7,-16,7,Magn20,10,30,Kima19,NaN,NaN,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,300.00,31.76,Kima19,NaN,NaN,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,null,null,35.9,7.1,-15.7,6.8,Magn20,35.0,11.2,-21.2,12.5,null,null,null,null,L1,Kima19,null,null,11,NaN,11,11,NaN,NaN,11.0,76.5,13.8,87.4,12.9,80.9,15.1,NaN,NaN,84.4,6.3,84,6,dist_W2_formula,null,N,N,SDSS J164245.38+191002.3,250.6890860,19.1673240,Abaz09,NaN,NaN,NaN,NaN,null,NaN,NaN,null,SDSS J164245.38+191002.3,Kima19,35.95,7.13,-15.75,6.83,Magn20,FIELD (99.9%),USCO,0.000,pm+phot-plx+rv,null,null,250.6894,19.1673,PS1;Magn20,null
LHS 2065,LP  666-9,Bess91b,133.4007,-3.4923,Gaia23,231.3033,25.0645,null,null,N,N,N,N,NaN,N,Field,UCS+BANYAN,2.5,2.5(+4.3/-2),PSO J133.3989-03.4929,133.4006,-3.4919,133.3990,-3.4929,55814.75,Magn20,19.7983,0.0418,8,C,Cham16,17.8464,0.0084,6,C,Cham16,15.5047,0.0014,3,C,Cham16,14.0634,0.0047,10,C,Cham16,13.1045,0.0018,6,C,Cham16,19.1100,0.0359,15.8889,0.0030,14.3517,0.0049,Gaia23,2MASS J08533619-0329321,133.400817,-3.492253,1998-12-26,11.212,0.026,Cutr03,10.469,0.024,Cutr03,9.942,0.024,Cutr03,000,null,12.171,0.071,Best21,11.180,0.050,Legg10a,10.480,0.050,Legg10a,9.910,0.050,Legg10a,9.39,0.07,Reid02a,9.62,0.10,Reid02a,CWISE J085335.57-032935.5,133.4006857,-3.4923361,133.3984228,-3.4931630,Maro21,9.679,0.015,0.842,Maro21,9.416,0.011,0.836,Maro21,8.967,0.028,0.938,Cutr13,8.756,0.428,0.977,Cutr13,0000,1,0,9.41,0.03,9.39,0.03,Patt06,115.49,0.07,Gaia23,-516.61,0.08,-199.65,0.05,Gaia23,7,2,Burg15b,117.98,0.76,Diet14,-515.11,0.23,-193.62,0.37,550.30,0.20,249.40,0.04,Diet14,273.00,2.00,Burg15b,NaN,NaN,NaN,NaN,NaN,NaN,null,O,133.4006653,-3.4922771,133.3983612,-3.4931645,115.4876,0.0726,-516.605,0.082,-199.652,0.052,0.879,16,NaN,NaN,null,5761985432616501376,5761985432616501376,-516.2,1.8,-199.7,1.3,Best18,-528.0,6.1,-193.3,3.8,null,null,null,null,M9,Kirk91,M9,Geba02,9,9,9,9,8.659,0.005,9.0,9.6,1.7,9.4,1.4,9.3,1.6,8.8,1.2,8.8,0.8,8.659,0.005,dist_plx_formula,Included in the MLT spectral compilation of Test09.,N,N,LP  666-9,133.4006687,-3.4922771,Gaia21a,-516.605,0.082,-199.652,0.052,Gaia21a,115.4876,0.0726,Gaia21a,LP  666-9|GJ  3517|LHS  2065|2MASS J08533619-0329321|2MASSI J0853362-032932|2MASSW J0853361-032931|2MUCD 10776|NLTT 20475|PLX 2122.01|SIPS J0853-0329|TIC 7975441|WISEA J085335.79-032934.3|WISEP J085335.80-032934.2|[B2006] J085336.2-032932|[GKL99] 190|[RHG95]  1387|Gaia DR2 5761985432616501376|Gaia DR3 5761985432616501376,Luyt79a,-496.20,9.40,-328.55,38.54,Magn20,FIELD (99.9%),BPMG,0.000,pm+trig-plx+rv,2MASS J08533619-0329321,https://simple-bd-archive.org/solo_result/2MASS%20J08533619-0329321,133.3972,-3.4936,Gaia23,J0853-0349
SDSS J144635.65+164337.3,2MASS J14463567+1643373,Schm10b,221.6485,16.7271,PS1,17.5865,61.4283,null,null,N,N,N,N,NaN,N,Field,UCS+BANYAN,2.5,2.5(+4.3/-2),PSO J221.6483+16.7270,221.6485,16.7271,221.6484,16.7271,56067.98,Magn20,NaN,NaN,NaN,null,null,23.2509,0.1898,11,W,Best18,20.8565,0.0249,19,W,Cham16,19.3796,0.0068,12,C,Cham16,18.3936,0.0069,9,C,Cham16,NaN,NaN,NaN,NaN,NaN,NaN,null,2MASS J14463567+1643373,221.648665,16.727036,2000-01-05,16.416,0.135,Cutr03,15.965,0.150,Cutr03,15.149,0.150,Cutr03,000,null,NaN,NaN,null,16.507,0.014,Schn23b,NaN,NaN,null,15.272,0.017,Schn23b,NaN,NaN,null,NaN,NaN,null,CWISE J144635.60+164337.4,221.6486281,16.7270692,221.6483248,16.7270743,Maro21,14.930,0.016,1.460,Maro21,14.640,0.020,1.100,Maro21,12.301,NaN,0.962,Cutr13,8.946,0.313,0.980,Cutr13,0000,1,1,NaN,NaN,NaN,NaN,null,NaN,NaN,null,-52,6,12,6,Best18,NaN,NaN,null,NaN,NaN,null,-52.3,6.1,12.1,6.3,53.68,6.10,283.03,6.73,Best18,179.70,54.00,Abaz09,NaN,NaN,NaN,NaN,NaN,NaN,null,null,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,null,null,null,-52.3,6.1,12.1,6.3,Best18,-67.9,10.9,1.2,12.1,null,null,null,null,L0,Schm10b,null,null,10,NaN,10,10,NaN,NaN,10.0,91.2,16.9,99.4,14.7,89.1,16.4,95.9,12.8,88.1,6.5,88,7,dist_W2_formula,null,N,N,2MASS J14463567+1643373,221.6485440,16.7270550,Abaz09,-78.300,53.300,12.800,22.700,Schm10b,NaN,NaN,null,2MASS J14463567+1643373|SDSS J144635.65+164337.4|SDSS J144635.65+164337.3|TIC 445079303|WISEA J144635.63+164337.6|WISE J144635.62+164337.7,Schm10b,-40.75,10.61,0.21,13.88,Magn20,FIELD (99.1%); ARG (0.9%),ARG,0.009,pm+phot-plx,SDSS J144635.65+164337.3,https://simple-bd-archive.org/solo_result/SDSS%20J144635.65%2B164337.3,221.6482,16.7272,PS1;Best18,J1446+1643
